date,code_region,categorie,defm,libelle_region
2007-01,32,D,24500,Nord-Pas-de-Calais-Picardie
2007-01,32,E,28e3,Nord-Pas-de-Calais-Picardie
2007-01,44,A,207700,Alsace-Champagne-Ardenne-Lorraine
2007-01,44,B,37500,Alsace-Champagne-Ardenne-Lorraine
2007-01,44,C,40300,Alsace-Champagne-Ardenne-Lorraine
2007-01,44,D,19400,Alsace-Champagne-Ardenne-Lorraine
2007-01,44,E,16700,Alsace-Champagne-Ardenne-Lorraine
2007-01,52,A,114800,Pays de la Loire
2007-01,52,B,33500,Pays de la Loire
2007-01,52,C,39e3,Pays de la Loire
2007-01,52,D,13600,Pays de la Loire
2007-01,52,E,10100,Pays de la Loire
2007-01,53,A,1e5,Bretagne
2007-01,53,B,27600,Bretagne
2007-01,53,C,3e4,Bretagne
2007-01,53,D,13200,Bretagne
2007-01,53,E,8600,Bretagne
2007-01,75,A,200200,Aquitaine-Limousin-Poitou-Charentes
2007-01,75,B,50800,Aquitaine-Limousin-Poitou-Charentes
2007-01,75,C,59100,Aquitaine-Limousin-Poitou-Charentes
2007-01,75,D,19400,Aquitaine-Limousin-Poitou-Charentes
2007-01,75,E,19900,Aquitaine-Limousin-Poitou-Charentes
2007-01,76,A,234700,Languedoc-Roussillon-Midi-Pyrénées
2007-01,76,B,48300,Languedoc-Roussillon-Midi-Pyrénées
2007-01,76,C,49e3,Languedoc-Roussillon-Midi-Pyrénées
2007-01,76,D,20400,Languedoc-Roussillon-Midi-Pyrénées
2007-01,76,E,23400,Languedoc-Roussillon-Midi-Pyrénées
2007-01,84,A,226900,Auvergne-Rhône-Alpes
2007-01,84,B,52100,Auvergne-Rhône-Alpes
2007-01,84,C,55600,Auvergne-Rhône-Alpes
2007-01,84,D,18400,Auvergne-Rhône-Alpes
2007-01,84,E,19800,Auvergne-Rhône-Alpes
2007-01,93,A,122200,Provence-Alpes-Côte d'Azur
2007-01,93,B,22200,Provence-Alpes-Côte d'Azur
2007-01,93,C,21500,Provence-Alpes-Côte d'Azur
2007-01,93,D,8300,Provence-Alpes-Côte d'Azur
2007-01,93,E,8900,Provence-Alpes-Côte d'Azur
2007-01,94,A,12200,Corse
2007-01,94,B,900,Corse
2007-01,94,C,600,Corse
2007-01,94,D,1400,Corse
2007-01,94,E,800,Corse
2007-01,NA,A,118400,NA
2007-01,NA,B,19600,NA
2007-01,NA,C,23100,NA
2007-01,NA,D,7500,NA
2007-01,NA,E,7500,NA
2007-02,11,A,449300,Île-de-France
2007-02,11,B,83800,Île-de-France
2007-02,11,C,103100,Île-de-France
2007-02,11,D,25e3,Île-de-France
2007-02,11,E,26e3,Île-de-France
2007-02,24,A,79700,Centre-Val de Loire
2007-02,24,B,21100,Centre-Val de Loire
2007-02,24,C,26e3,Centre-Val de Loire
2007-02,24,D,7300,Centre-Val de Loire
2007-02,24,E,9100,Centre-Val de Loire
2007-02,27,A,90900,Bourgogne-Franche-Comté
2007-02,27,B,21600,Bourgogne-Franche-Comté
2007-02,27,C,28e3,Bourgogne-Franche-Comté
2007-02,27,D,11200,Bourgogne-Franche-Comté
2007-02,27,E,9500,Bourgogne-Franche-Comté
2007-02,28,A,120500,Normandie
2007-02,28,B,3e4,Normandie
2007-02,28,C,34900,Normandie
2007-02,28,D,14800,Normandie
2007-02,28,E,11600,Normandie
2007-02,32,A,263500,Nord-Pas-de-Calais-Picardie
2007-02,32,B,5e4,Nord-Pas-de-Calais-Picardie
2007-02,32,C,65300,Nord-Pas-de-Calais-Picardie
2007-02,32,D,24900,Nord-Pas-de-Calais-Picardie
2007-02,32,E,28900,Nord-Pas-de-Calais-Picardie
2007-02,44,A,202e3,Alsace-Champagne-Ardenne-Lorraine
2007-02,44,B,37800,Alsace-Champagne-Ardenne-Lorraine
2007-02,44,C,41300,Alsace-Champagne-Ardenne-Lorraine
2007-02,44,D,20400,Alsace-Champagne-Ardenne-Lorraine
2007-02,44,E,17900,Alsace-Champagne-Ardenne-Lorraine
2007-02,52,A,108900,Pays de la Loire
2007-02,52,B,34400,Pays de la Loire
2007-02,52,C,4e4,Pays de la Loire
2007-02,52,D,14100,Pays de la Loire
2007-02,52,E,10700,Pays de la Loire
2007-02,53,A,96200,Bretagne
2007-02,53,B,27700,Bretagne
2007-02,53,C,30800,Bretagne
2007-02,53,D,13600,Bretagne
2007-02,53,E,9100,Bretagne
2007-02,75,A,192200,Aquitaine-Limousin-Poitou-Charentes
2007-02,75,B,51200,Aquitaine-Limousin-Poitou-Charentes
2007-02,75,C,60200,Aquitaine-Limousin-Poitou-Charentes
2007-02,75,D,20700,Aquitaine-Limousin-Poitou-Charentes
2007-02,75,E,21200,Aquitaine-Limousin-Poitou-Charentes
2007-02,76,A,226300,Languedoc-Roussillon-Midi-Pyrénées
2007-02,76,B,48800,Languedoc-Roussillon-Midi-Pyrénées
2007-02,76,C,49600,Languedoc-Roussillon-Midi-Pyrénées
2007-02,76,D,21600,Languedoc-Roussillon-Midi-Pyrénées
2007-02,76,E,25100,Languedoc-Roussillon-Midi-Pyrénées
2007-02,84,A,22e4,Auvergne-Rhône-Alpes
2007-02,84,B,52400,Auvergne-Rhône-Alpes
2007-02,84,C,56200,Auvergne-Rhône-Alpes
2007-02,84,D,18900,Auvergne-Rhône-Alpes
2007-02,84,E,21e3,Auvergne-Rhône-Alpes
2007-02,93,A,118500,Provence-Alpes-Côte d'Azur
2007-02,93,B,22700,Provence-Alpes-Côte d'Azur
2007-02,93,C,21900,Provence-Alpes-Côte d'Azur
2007-02,93,D,8600,Provence-Alpes-Côte d'Azur
2007-02,93,E,9400,Provence-Alpes-Côte d'Azur
2007-02,94,A,11800,Corse
2007-02,94,B,900,Corse
2007-02,94,C,600,Corse
2007-02,94,D,1400,Corse
2007-02,94,E,900,Corse
2007-02,NA,A,115700,NA
2007-02,NA,B,19900,NA
2007-02,NA,C,23500,NA
2007-02,NA,D,7800,NA
2007-02,NA,E,8e3,NA
2007-03,11,A,433200,Île-de-France
2007-03,11,B,79300,Île-de-France
2007-03,11,C,113800,Île-de-France
2007-03,11,D,24900,Île-de-France
2007-03,11,E,27200,Île-de-France
2007-03,24,A,75100,Centre-Val de Loire
2007-03,24,B,19900,Centre-Val de Loire
2007-03,24,C,28500,Centre-Val de Loire
2007-03,24,D,7500,Centre-Val de Loire
2007-03,24,E,9700,Centre-Val de Loire
2007-03,27,A,86e3,Bourgogne-Franche-Comté
2007-03,27,B,20600,Bourgogne-Franche-Comté
2007-03,27,C,30800,Bourgogne-Franche-Comté
2007-03,27,D,10900,Bourgogne-Franche-Comté
2007-03,27,E,1e4,Bourgogne-Franche-Comté
2007-03,28,A,113200,Normandie
2007-03,28,B,28100,Normandie
2007-03,28,C,38800,Normandie
2007-03,28,D,14700,Normandie
2007-03,28,E,12300,Normandie
2007-03,32,A,251700,Nord-Pas-de-Calais-Picardie
2007-03,32,B,47800,Nord-Pas-de-Calais-Picardie
2007-03,32,C,71300,Nord-Pas-de-Calais-Picardie
2007-03,32,D,25200,Nord-Pas-de-Calais-Picardie
2007-03,32,E,29800,Nord-Pas-de-Calais-Picardie
2007-03,44,A,191900,Alsace-Champagne-Ardenne-Lorraine
2007-03,44,B,36e3,Alsace-Champagne-Ardenne-Lorraine
2007-03,44,C,44800,Alsace-Champagne-Ardenne-Lorraine
2007-03,44,D,20900,Alsace-Champagne-Ardenne-Lorraine
2007-03,44,E,19500,Alsace-Champagne-Ardenne-Lorraine
2007-03,52,A,100500,Pays de la Loire
2007-03,52,B,31800,Pays de la Loire
2007-03,52,C,45100,Pays de la Loire
2007-03,52,D,14700,Pays de la Loire
2007-03,52,E,11400,Pays de la Loire
2007-03,53,A,89100,Bretagne
2007-03,53,B,26400,Bretagne
2007-03,53,C,34700,Bretagne
2007-03,53,D,13500,Bretagne
2007-03,53,E,9400,Bretagne
2007-03,75,A,179100,Aquitaine-Limousin-Poitou-Charentes
2007-03,75,B,48400,Aquitaine-Limousin-Poitou-Charentes
2007-03,75,C,66e3,Aquitaine-Limousin-Poitou-Charentes
2007-03,75,D,21100,Aquitaine-Limousin-Poitou-Charentes
2007-03,75,E,22800,Aquitaine-Limousin-Poitou-Charentes
2007-03,76,A,216400,Languedoc-Roussillon-Midi-Pyrénées
2007-03,76,B,46300,Languedoc-Roussillon-Midi-Pyrénées
2007-03,76,C,54700,Languedoc-Roussillon-Midi-Pyrénées
2007-03,76,D,22600,Languedoc-Roussillon-Midi-Pyrénées
2007-03,76,E,26700,Languedoc-Roussillon-Midi-Pyrénées
2007-03,84,A,209300,Auvergne-Rhône-Alpes
2007-03,84,B,49600,Auvergne-Rhône-Alpes
2007-03,84,C,61900,Auvergne-Rhône-Alpes
2007-03,84,D,18800,Auvergne-Rhône-Alpes
2007-03,84,E,22400,Auvergne-Rhône-Alpes
2007-03,93,A,111500,Provence-Alpes-Côte d'Azur
2007-03,93,B,22400,Provence-Alpes-Côte d'Azur
2007-03,93,C,24400,Provence-Alpes-Côte d'Azur
2007-03,93,D,8600,Provence-Alpes-Côte d'Azur
2007-03,93,E,9600,Provence-Alpes-Côte d'Azur
2007-03,94,A,11100,Corse
2007-03,94,B,800,Corse
2007-03,94,C,800,Corse
2007-03,94,D,1300,Corse
2007-03,94,E,1e3,Corse
2007-03,NA,A,111700,NA
2007-03,NA,B,19600,NA
2007-03,NA,C,26300,NA
2007-03,NA,D,7800,NA
2007-03,NA,E,8300,NA
2007-04,11,A,424e3,Île-de-France
2007-04,11,B,81600,Île-de-France
2007-04,11,C,109e3,Île-de-France
2007-04,11,D,24800,Île-de-France
2007-04,11,E,27700,Île-de-France
2007-04,24,A,7e4,Centre-Val de Loire
2007-04,24,B,20200,Centre-Val de Loire
2007-04,24,C,29e3,Centre-Val de Loire
2007-04,24,D,7500,Centre-Val de Loire
2007-04,24,E,9800,Centre-Val de Loire
2007-04,27,A,80900,Bourgogne-Franche-Comté
2007-04,27,B,20900,Bourgogne-Franche-Comté
2007-04,27,C,31200,Bourgogne-Franche-Comté
2007-04,27,D,11100,Bourgogne-Franche-Comté
2007-04,27,E,10100,Bourgogne-Franche-Comté
2007-04,28,A,105700,Normandie
2007-04,28,B,28800,Normandie
2007-04,28,C,38800,Normandie
2007-04,28,D,14500,Normandie
2007-04,28,E,12500,Normandie
2007-04,32,A,241300,Nord-Pas-de-Calais-Picardie
2007-04,32,B,48200,Nord-Pas-de-Calais-Picardie
2007-04,32,C,72900,Nord-Pas-de-Calais-Picardie
2007-04,32,D,24800,Nord-Pas-de-Calais-Picardie
2007-04,32,E,30200,Nord-Pas-de-Calais-Picardie
2007-04,44,A,181700,Alsace-Champagne-Ardenne-Lorraine
2007-04,44,B,36600,Alsace-Champagne-Ardenne-Lorraine
2007-04,44,C,45100,Alsace-Champagne-Ardenne-Lorraine
2007-04,44,D,20700,Alsace-Champagne-Ardenne-Lorraine
2007-04,44,E,2e4,Alsace-Champagne-Ardenne-Lorraine
2007-04,52,A,91300,Pays de la Loire
2007-04,52,B,32900,Pays de la Loire
2007-04,52,C,46100,Pays de la Loire
2007-04,52,D,14700,Pays de la Loire
2007-04,52,E,11800,Pays de la Loire
2007-04,53,A,81500,Bretagne
2007-04,53,B,26600,Bretagne
2007-04,53,C,35300,Bretagne
2007-04,53,D,13300,Bretagne
2007-04,53,E,9600,Bretagne
2007-04,75,A,168e3,Aquitaine-Limousin-Poitou-Charentes
2007-04,75,B,49400,Aquitaine-Limousin-Poitou-Charentes
2007-04,75,C,67e3,Aquitaine-Limousin-Poitou-Charentes
2007-04,75,D,20900,Aquitaine-Limousin-Poitou-Charentes
2007-04,75,E,23200,Aquitaine-Limousin-Poitou-Charentes
2007-04,76,A,203100,Languedoc-Roussillon-Midi-Pyrénées
2007-04,76,B,47300,Languedoc-Roussillon-Midi-Pyrénées
2007-04,76,C,54700,Languedoc-Roussillon-Midi-Pyrénées
2007-04,76,D,22300,Languedoc-Roussillon-Midi-Pyrénées
2007-04,76,E,27100,Languedoc-Roussillon-Midi-Pyrénées
2007-04,84,A,203900,Auvergne-Rhône-Alpes
2007-04,84,B,51e3,Auvergne-Rhône-Alpes
2007-04,84,C,60900,Auvergne-Rhône-Alpes
2007-04,84,D,18700,Auvergne-Rhône-Alpes
2007-04,84,E,23200,Auvergne-Rhône-Alpes
2007-04,93,A,105400,Provence-Alpes-Côte d'Azur
2007-04,93,B,22400,Provence-Alpes-Côte d'Azur
2007-04,93,C,24300,Provence-Alpes-Côte d'Azur
2007-04,93,D,8300,Provence-Alpes-Côte d'Azur
2007-04,93,E,1e4,Provence-Alpes-Côte d'Azur
2007-04,94,A,9400,Corse
2007-04,94,B,900,Corse
2007-04,94,C,800,Corse
2007-04,94,D,1100,Corse
2007-04,94,E,1100,Corse
2007-04,NA,A,107600,NA
2007-04,NA,B,20200,NA
2007-04,NA,C,26200,NA
2007-04,NA,D,7600,NA
2007-04,NA,E,8300,NA
2007-05,11,A,416700,Île-de-France
2007-05,11,B,77e3,Île-de-France
2007-05,11,C,112600,Île-de-France
2007-05,11,D,24100,Île-de-France
2007-05,11,E,28100,Île-de-France
2007-05,24,A,68e3,Centre-Val de Loire
2007-05,24,B,19e3,Centre-Val de Loire
2007-05,24,C,29900,Centre-Val de Loire
2007-05,24,D,7500,Centre-Val de Loire
2007-05,24,E,9900,Centre-Val de Loire
2007-05,27,A,77800,Bourgogne-Franche-Comté
2007-05,27,B,19100,Bourgogne-Franche-Comté
2007-05,27,C,32700,Bourgogne-Franche-Comté
2007-05,27,D,10500,Bourgogne-Franche-Comté
2007-05,27,E,10200,Bourgogne-Franche-Comté
2007-05,28,A,102700,Normandie
2007-05,28,B,26900,Normandie
2007-05,28,C,39700,Normandie
2007-05,28,D,14e3,Normandie
2007-05,28,E,12800,Normandie
2007-05,32,A,237200,Nord-Pas-de-Calais-Picardie
2007-05,32,B,45800,Nord-Pas-de-Calais-Picardie
2007-05,32,C,75e3,Nord-Pas-de-Calais-Picardie
2007-05,32,D,24600,Nord-Pas-de-Calais-Picardie
2007-05,32,E,30300,Nord-Pas-de-Calais-Picardie
2007-05,44,A,175e3,Alsace-Champagne-Ardenne-Lorraine
2007-05,44,B,34e3,Alsace-Champagne-Ardenne-Lorraine
2007-05,44,C,46700,Alsace-Champagne-Ardenne-Lorraine
2007-05,44,D,20800,Alsace-Champagne-Ardenne-Lorraine
2007-05,44,E,20800,Alsace-Champagne-Ardenne-Lorraine
2007-05,52,A,89400,Pays de la Loire
2007-05,52,B,30200,Pays de la Loire
2007-05,52,C,46800,Pays de la Loire
2007-05,52,D,13600,Pays de la Loire
2007-05,52,E,11900,Pays de la Loire
2007-05,53,A,79700,Bretagne
2007-05,53,B,24600,Bretagne
2007-05,53,C,36e3,Bretagne
2007-05,53,D,12700,Bretagne
2007-05,53,E,9800,Bretagne
2007-05,75,A,160800,Aquitaine-Limousin-Poitou-Charentes
2007-05,75,B,46200,Aquitaine-Limousin-Poitou-Charentes
2007-05,75,C,69900,Aquitaine-Limousin-Poitou-Charentes
2007-05,75,D,20600,Aquitaine-Limousin-Poitou-Charentes
2007-05,75,E,23600,Aquitaine-Limousin-Poitou-Charentes
2007-05,76,A,195100,Languedoc-Roussillon-Midi-Pyrénées
2007-05,76,B,44600,Languedoc-Roussillon-Midi-Pyrénées
2007-05,76,C,56800,Languedoc-Roussillon-Midi-Pyrénées
2007-05,76,D,21800,Languedoc-Roussillon-Midi-Pyrénées
2007-05,76,E,27700,Languedoc-Roussillon-Midi-Pyrénées
2007-05,84,A,200800,Auvergne-Rhône-Alpes
2007-05,84,B,48200,Auvergne-Rhône-Alpes
2007-05,84,C,62100,Auvergne-Rhône-Alpes
2007-05,84,D,18500,Auvergne-Rhône-Alpes
2007-05,84,E,23500,Auvergne-Rhône-Alpes
2007-05,93,A,100400,Provence-Alpes-Côte d'Azur
2007-05,93,B,20900,Provence-Alpes-Côte d'Azur
2007-05,93,C,25800,Provence-Alpes-Côte d'Azur
2007-05,93,D,8100,Provence-Alpes-Côte d'Azur
2007-05,93,E,10100,Provence-Alpes-Côte d'Azur
2007-05,94,A,8400,Corse
2007-05,94,B,700,Corse
2007-05,94,C,800,Corse
2007-05,94,D,1e3,Corse
2007-05,94,E,1100,Corse
2007-05,NA,A,104200,NA
2007-05,NA,B,19e3,NA
2007-05,NA,C,27400,NA
2007-05,NA,D,7300,NA
2007-05,NA,E,8500,NA
2007-06,11,A,402900,Île-de-France
2007-06,11,B,74600,Île-de-France
2007-06,11,C,115500,Île-de-France
2007-06,11,D,21700,Île-de-France
2007-06,11,E,28200,Île-de-France
2007-06,24,A,67100,Centre-Val de Loire
2007-06,24,B,18100,Centre-Val de Loire
2007-06,24,C,29800,Centre-Val de Loire
2007-06,24,D,5800,Centre-Val de Loire
2007-06,24,E,9700,Centre-Val de Loire
2007-06,27,A,76400,Bourgogne-Franche-Comté
2007-06,27,B,18900,Bourgogne-Franche-Comté
2007-06,27,C,32800,Bourgogne-Franche-Comté
2007-06,27,D,8500,Bourgogne-Franche-Comté
2007-06,27,E,10300,Bourgogne-Franche-Comté
2007-06,28,A,100300,Normandie
2007-06,28,B,25700,Normandie
2007-06,28,C,4e4,Normandie
2007-06,28,D,10300,Normandie
2007-06,28,E,12700,Normandie
2007-06,32,A,231900,Nord-Pas-de-Calais-Picardie
2007-06,32,B,45800,Nord-Pas-de-Calais-Picardie
2007-06,32,C,75400,Nord-Pas-de-Calais-Picardie
2007-06,32,D,20400,Nord-Pas-de-Calais-Picardie
2007-06,32,E,31200,Nord-Pas-de-Calais-Picardie
2007-06,44,A,170600,Alsace-Champagne-Ardenne-Lorraine
2007-06,44,B,33e3,Alsace-Champagne-Ardenne-Lorraine
2007-06,44,C,46800,Alsace-Champagne-Ardenne-Lorraine
2007-06,44,D,17800,Alsace-Champagne-Ardenne-Lorraine
2007-06,44,E,20700,Alsace-Champagne-Ardenne-Lorraine
2007-06,52,A,88600,Pays de la Loire
2007-06,52,B,29300,Pays de la Loire
2007-06,52,C,46400,Pays de la Loire
2007-06,52,D,10600,Pays de la Loire
2007-06,52,E,11800,Pays de la Loire
2007-06,53,A,79100,Bretagne
2007-06,53,B,23800,Bretagne
2007-06,53,C,35300,Bretagne
2007-06,53,D,9600,Bretagne
2007-06,53,E,10200,Bretagne
2007-06,75,A,155200,Aquitaine-Limousin-Poitou-Charentes
2007-06,75,B,44700,Aquitaine-Limousin-Poitou-Charentes
2007-06,75,C,70400,Aquitaine-Limousin-Poitou-Charentes
2007-06,75,D,16700,Aquitaine-Limousin-Poitou-Charentes
2007-06,75,E,24e3,Aquitaine-Limousin-Poitou-Charentes
2007-06,76,A,187500,Languedoc-Roussillon-Midi-Pyrénées
2007-06,76,B,43e3,Languedoc-Roussillon-Midi-Pyrénées
2007-06,76,C,58300,Languedoc-Roussillon-Midi-Pyrénées
2007-06,76,D,16700,Languedoc-Roussillon-Midi-Pyrénées
2007-06,76,E,28e3,Languedoc-Roussillon-Midi-Pyrénées
2007-06,84,A,193600,Auvergne-Rhône-Alpes
2007-06,84,B,46300,Auvergne-Rhône-Alpes
2007-06,84,C,62500,Auvergne-Rhône-Alpes
2007-06,84,D,15800,Auvergne-Rhône-Alpes
2007-06,84,E,23700,Auvergne-Rhône-Alpes
2007-06,93,A,96200,Provence-Alpes-Côte d'Azur
2007-06,93,B,19800,Provence-Alpes-Côte d'Azur
2007-06,93,C,26200,Provence-Alpes-Côte d'Azur
2007-06,93,D,6600,Provence-Alpes-Côte d'Azur
2007-06,93,E,10400,Provence-Alpes-Côte d'Azur
2007-06,94,A,7600,Corse
2007-06,94,B,700,Corse
2007-06,94,C,800,Corse
2007-06,94,D,800,Corse
2007-06,94,E,1100,Corse
2007-06,NA,A,1e5,NA
2007-06,NA,B,18300,NA
2007-06,NA,C,28e3,NA
2007-06,NA,D,5900,NA
2007-06,NA,E,8800,NA
2007-07,11,A,417300,Île-de-France
2007-07,11,B,71400,Île-de-France
2007-07,11,C,102900,Île-de-France
2007-07,11,D,16500,Île-de-France
2007-07,11,E,27600,Île-de-France
2007-07,24,A,70800,Centre-Val de Loire
2007-07,24,B,17500,Centre-Val de Loire
2007-07,24,C,28500,Centre-Val de Loire
2007-07,24,D,4100,Centre-Val de Loire
2007-07,24,E,9600,Centre-Val de Loire
2007-07,27,A,81200,Bourgogne-Franche-Comté
2007-07,27,B,18300,Bourgogne-Franche-Comté
2007-07,27,C,31200,Bourgogne-Franche-Comté
2007-07,27,D,5100,Bourgogne-Franche-Comté
2007-07,27,E,1e4,Bourgogne-Franche-Comté
2007-07,28,A,104800,Normandie
2007-07,28,B,24800,Normandie
2007-07,28,C,39500,Normandie
2007-07,28,D,6500,Normandie
2007-07,28,E,12200,Normandie
2007-07,32,A,237800,Nord-Pas-de-Calais-Picardie
2007-07,32,B,42900,Nord-Pas-de-Calais-Picardie
2007-07,32,C,76600,Nord-Pas-de-Calais-Picardie
2007-07,32,D,12900,Nord-Pas-de-Calais-Picardie
2007-07,32,E,31300,Nord-Pas-de-Calais-Picardie
2007-07,44,A,18e4,Alsace-Champagne-Ardenne-Lorraine
2007-07,44,B,31800,Alsace-Champagne-Ardenne-Lorraine
2007-07,44,C,44800,Alsace-Champagne-Ardenne-Lorraine
2007-07,44,D,12e3,Alsace-Champagne-Ardenne-Lorraine
2007-07,44,E,20900,Alsace-Champagne-Ardenne-Lorraine
2007-07,52,A,96400,Pays de la Loire
2007-07,52,B,27600,Pays de la Loire
2007-07,52,C,44e3,Pays de la Loire
2007-07,52,D,6500,Pays de la Loire
2007-07,52,E,11800,Pays de la Loire
2007-07,53,A,82700,Bretagne
2007-07,53,B,22300,Bretagne
2007-07,53,C,35700,Bretagne
2007-07,53,D,5800,Bretagne
2007-07,53,E,1e4,Bretagne
2007-07,75,A,163800,Aquitaine-Limousin-Poitou-Charentes
2007-07,75,B,42100,Aquitaine-Limousin-Poitou-Charentes
2007-07,75,C,68100,Aquitaine-Limousin-Poitou-Charentes
2007-07,75,D,11600,Aquitaine-Limousin-Poitou-Charentes
2007-07,75,E,24300,Aquitaine-Limousin-Poitou-Charentes
2007-07,76,A,191900,Languedoc-Roussillon-Midi-Pyrénées
2007-07,76,B,39600,Languedoc-Roussillon-Midi-Pyrénées
2007-07,76,C,58800,Languedoc-Roussillon-Midi-Pyrénées
2007-07,76,D,10600,Languedoc-Roussillon-Midi-Pyrénées
2007-07,76,E,27e3,Languedoc-Roussillon-Midi-Pyrénées
2007-07,84,A,203e3,Auvergne-Rhône-Alpes
2007-07,84,B,43300,Auvergne-Rhône-Alpes
2007-07,84,C,60400,Auvergne-Rhône-Alpes
2007-07,84,D,10300,Auvergne-Rhône-Alpes
2007-07,84,E,23400,Auvergne-Rhône-Alpes
2007-07,93,A,96300,Provence-Alpes-Côte d'Azur
2007-07,93,B,18300,Provence-Alpes-Côte d'Azur
2007-07,93,C,26100,Provence-Alpes-Côte d'Azur
2007-07,93,D,4800,Provence-Alpes-Côte d'Azur
2007-07,93,E,10200,Provence-Alpes-Côte d'Azur
2007-07,94,A,7500,Corse
2007-07,94,B,700,Corse
2007-07,94,C,800,Corse
2007-07,94,D,600,Corse
2007-07,94,E,1300,Corse
2007-07,NA,A,102900,NA
2007-07,NA,B,16700,NA
2007-07,NA,C,27500,NA
2007-07,NA,D,4100,NA
2007-07,NA,E,8300,NA
2007-08,11,A,444600,Île-de-France
2007-08,11,B,67700,Île-de-France
2007-08,11,C,86800,Île-de-France
2007-08,11,D,16e3,Île-de-France
2007-08,11,E,27100,Île-de-France
2007-08,24,A,75200,Centre-Val de Loire
2007-08,24,B,20400,Centre-Val de Loire
2007-08,24,C,23800,Centre-Val de Loire
2007-08,24,D,4200,Centre-Val de Loire
2007-08,24,E,9300,Centre-Val de Loire
2007-08,27,A,86300,Bourgogne-Franche-Comté
2007-08,27,B,21800,Bourgogne-Franche-Comté
2007-08,27,C,25200,Bourgogne-Franche-Comté
2007-08,27,D,5200,Bourgogne-Franche-Comté
2007-08,27,E,9900,Bourgogne-Franche-Comté
2007-08,28,A,111400,Normandie
2007-08,28,B,27600,Normandie
2007-08,28,C,34800,Normandie
2007-08,28,D,6500,Normandie
2007-08,28,E,11900,Normandie
2007-08,32,A,248800,Nord-Pas-de-Calais-Picardie
2007-08,32,B,46900,Nord-Pas-de-Calais-Picardie
2007-08,32,C,67500,Nord-Pas-de-Calais-Picardie
2007-08,32,D,12200,Nord-Pas-de-Calais-Picardie
2007-08,32,E,30800,Nord-Pas-de-Calais-Picardie
2007-08,44,A,186800,Alsace-Champagne-Ardenne-Lorraine
2007-08,44,B,35e3,Alsace-Champagne-Ardenne-Lorraine
2007-08,44,C,39200,Alsace-Champagne-Ardenne-Lorraine
2007-08,44,D,11600,Alsace-Champagne-Ardenne-Lorraine
2007-08,44,E,20900,Alsace-Champagne-Ardenne-Lorraine
2007-08,52,A,104200,Pays de la Loire
2007-08,52,B,32200,Pays de la Loire
2007-08,52,C,36500,Pays de la Loire
2007-08,52,D,6900,Pays de la Loire
2007-08,52,E,11700,Pays de la Loire
2007-08,53,A,89e3,Bretagne
2007-08,53,B,24500,Bretagne
2007-08,53,C,31100,Bretagne
2007-08,53,D,6100,Bretagne
2007-08,53,E,9700,Bretagne
2007-08,75,A,175300,Aquitaine-Limousin-Poitou-Charentes
2007-08,75,B,45300,Aquitaine-Limousin-Poitou-Charentes
2007-08,75,C,60100,Aquitaine-Limousin-Poitou-Charentes
2007-08,75,D,11900,Aquitaine-Limousin-Poitou-Charentes
2007-08,75,E,23600,Aquitaine-Limousin-Poitou-Charentes
2007-08,76,A,204100,Languedoc-Roussillon-Midi-Pyrénées
2007-08,76,B,41300,Languedoc-Roussillon-Midi-Pyrénées
2007-08,76,C,52800,Languedoc-Roussillon-Midi-Pyrénées
2007-08,76,D,10300,Languedoc-Roussillon-Midi-Pyrénées
2007-08,76,E,26400,Languedoc-Roussillon-Midi-Pyrénées
2007-08,84,A,219100,Auvergne-Rhône-Alpes
2007-08,84,B,47300,Auvergne-Rhône-Alpes
2007-08,84,C,49100,Auvergne-Rhône-Alpes
2007-08,84,D,10500,Auvergne-Rhône-Alpes
2007-08,84,E,23200,Auvergne-Rhône-Alpes
2007-08,93,A,102e3,Provence-Alpes-Côte d'Azur
2007-08,93,B,18400,Provence-Alpes-Côte d'Azur
2007-08,93,C,23400,Provence-Alpes-Côte d'Azur
2007-08,93,D,4700,Provence-Alpes-Côte d'Azur
2007-08,93,E,10100,Provence-Alpes-Côte d'Azur
2007-08,94,A,7900,Corse
2007-08,94,B,700,Corse
2007-08,94,C,800,Corse
2007-08,94,D,500,Corse
2007-08,94,E,1300,Corse
2007-08,NA,A,108600,NA
2007-08,NA,B,16600,NA
2007-08,NA,C,24400,NA
2007-08,NA,D,4e3,NA
2007-08,NA,E,8100,NA
2007-09,11,A,421800,Île-de-France
2007-09,11,B,77300,Île-de-France
2007-09,11,C,105600,Île-de-France
2007-09,11,D,17100,Île-de-France
2007-09,11,E,27600,Île-de-France
2007-09,24,A,71500,Centre-Val de Loire
2007-09,24,B,19400,Centre-Val de Loire
2007-09,24,C,28800,Centre-Val de Loire
2007-09,24,D,5600,Centre-Val de Loire
2007-09,24,E,9400,Centre-Val de Loire
2007-09,27,A,81300,Bourgogne-Franche-Comté
2007-09,27,B,21e3,Bourgogne-Franche-Comté
2007-09,27,C,30800,Bourgogne-Franche-Comté
2007-09,27,D,6600,Bourgogne-Franche-Comté
2007-09,27,E,9700,Bourgogne-Franche-Comté
2007-09,28,A,109800,Normandie
2007-09,28,B,27700,Normandie
2007-09,28,C,38200,Normandie
2007-09,28,D,9500,Normandie
2007-09,28,E,11800,Normandie
2007-09,32,A,244200,Nord-Pas-de-Calais-Picardie
2007-09,32,B,48100,Nord-Pas-de-Calais-Picardie
